configuration,query_id,patient_id,query,intent,latency_seconds,retrieved_count,precision@1,precision@3,precision@5,recall@1,recall@3,recall@5,hit@1,hit@3,hit@5,MRR
KEYWORD_ONLY,RET045,2a02f095-d81d-4534-933d-92603970be06,What is the latest recorded MONOCYTES?,LATEST_VALUE,0.001227765000294312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET046,2a02f095-d81d-4534-933d-92603970be06,How much was my NEUTROPHILS in the most recent test?,LATEST_VALUE,0.002615702000184683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET047,2a02f095-d81d-4534-933d-92603970be06,Can you find the latest PCV result in my records?,LATEST_VALUE,0.002605724999739323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET048,2a02f095-d81d-4534-933d-92603970be06,What did my latest test report for PLATELET COUNT?,LATEST_VALUE,0.002584019999630982,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET049,2a02f095-d81d-4534-933d-92603970be06,What is my latest RBC COUNT result?,LATEST_VALUE,0.0016319290007231757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET050,2a02f095-d81d-4534-933d-92603970be06,Can you tell me the most recent SERUM ALBUMIN value?,LATEST_VALUE,0.003040138999494957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET051,2a02f095-d81d-4534-933d-92603970be06,What was my SERUM ALKALINE PHOSPHATE on the latest report?,LATEST_VALUE,0.002298135999808437,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET052,2a02f095-d81d-4534-933d-92603970be06,Show my current SERUM CHLORIDES result.,LATEST_VALUE,0.0015197720003925497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET053,2a02f095-d81d-4534-933d-92603970be06,What is the newest result recorded for SERUM POTASSIUM?,LATEST_VALUE,0.002367597000556998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET054,2a02f095-d81d-4534-933d-92603970be06,Give me my most recent SERUM SODIUM reading.,LATEST_VALUE,0.0023153870006353827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET055,2a02f095-d81d-4534-933d-92603970be06,What does my latest report show for SERUM TOTAL PROTEIN?,LATEST_VALUE,0.002600440000605886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET056,2a02f095-d81d-4534-933d-92603970be06,I want to know my latest SGOT(AST) value.,LATEST_VALUE,0.002552977999584982,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET057,2a02f095-d81d-4534-933d-92603970be06,What is the latest recorded SGPT(ALT)?,LATEST_VALUE,0.0017754780001268955,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET058,2a02f095-d81d-4534-933d-92603970be06,How much was my T.CHOL/HDL RATIO in the most recent test?,LATEST_VALUE,0.04596014799972181,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET059,2a02f095-d81d-4534-933d-92603970be06,Can you find the latest TOTAL BILIRUBIN result in my records?,LATEST_VALUE,0.0034524820002843626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET060,2a02f095-d81d-4534-933d-92603970be06,What did my latest test report for TOTAL CHOLESTROL?,LATEST_VALUE,0.0027647729984892067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET061,2a02f095-d81d-4534-933d-92603970be06,What is my latest TOTAL COUNT result?,LATEST_VALUE,0.001550622000650037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET062,2a02f095-d81d-4534-933d-92603970be06,Can you tell me the most recent TRIGLYCERIDES value?,LATEST_VALUE,0.0026046599996334407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET063,2a02f095-d81d-4534-933d-92603970be06,What was my VLDL CHOLESTROL on the latest report?,LATEST_VALUE,0.04292061199885211,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET064,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,Show my current Aortic root result.,LATEST_VALUE,0.0015333470000769012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET065,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What is the newest result recorded for Basophils?,LATEST_VALUE,0.001906360999782919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET066,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,Give me my most recent EDV reading.,LATEST_VALUE,0.04257317599876842,2,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KEYWORD_ONLY,RET067,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What does my latest report show for EF?,LATEST_VALUE,0.0019169369988958351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET068,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,I want to know my latest ESV value.,LATEST_VALUE,0.04273186399950646,2,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KEYWORD_ONLY,RET069,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What is the latest recorded Eosinophils?,LATEST_VALUE,0.0015408889994432684,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET070,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,How much was my Haemoglobin in the most recent test?,LATEST_VALUE,0.002763761000096565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET071,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,Can you find the latest IVSd result in my records?,LATEST_VALUE,0.002657455999724334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET072,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What did my latest test report for LA dimension?,LATEST_VALUE,0.0023582140001963126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET073,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What is my latest LVIDd result?,LATEST_VALUE,0.001143554000009317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET074,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,Can you tell me the most recent LVIDs value?,LATEST_VALUE,0.0026869520006584935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET075,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What was my LVPWd on the latest report?,LATEST_VALUE,0.001501037999332766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET076,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,Show my current Lymphocytes result.,LATEST_VALUE,0.0011204470010852674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET077,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What is the newest result recorded for M.C.H?,LATEST_VALUE,0.0016145269983098842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET078,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,Give me my most recent M.C.H.C reading.,LATEST_VALUE,0.0015042720006022137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET079,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What does my latest report show for M.C.V?,LATEST_VALUE,0.0015064730014273664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET080,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,I want to know my latest Monocytes value.,LATEST_VALUE,0.0019521190006344113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET081,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What is the latest recorded NRBCs?,LATEST_VALUE,0.0011262539992458187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET082,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,How much was my Neutrophils in the most recent test?,LATEST_VALUE,0.0027575610001804307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET083,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,Can you find the latest P.C.V result in my records?,LATEST_VALUE,0.0022193250006239396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET084,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What did my latest test report for Platelet Count?,LATEST_VALUE,0.0028139149999333313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET085,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What is my latest R.B.C Count result?,LATEST_VALUE,0.001171101999716484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET086,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,Can you tell me the most recent RVDd value?,LATEST_VALUE,0.0027089779996458674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET087,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What was my Total W.B.C Count on the latest report?,LATEST_VALUE,0.0019301180000184104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET088,a5c02458-b9fe-4b00-9914-e856c77eb671,Show my current ALBUMIN/GLOBULIN RATIO result.,LATEST_VALUE,0.0018859320007322822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET089,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the newest result recorded for BASOPHILS?,LATEST_VALUE,0.04231557999992219,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET090,a5c02458-b9fe-4b00-9914-e856c77eb671,Give me my most recent BLOOD GROUP reading.,LATEST_VALUE,0.0037806590007676277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET091,a5c02458-b9fe-4b00-9914-e856c77eb671,What does my latest report show for DIRECT BILIRUBIN?,LATEST_VALUE,0.002465769999616896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET092,a5c02458-b9fe-4b00-9914-e856c77eb671,I want to know my latest EOSINOPHIL value.,LATEST_VALUE,0.0431543499998952,2,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KEYWORD_ONLY,RET093,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the latest recorded EOSINOPHILS?,LATEST_VALUE,0.0014783770002395613,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET094,a5c02458-b9fe-4b00-9914-e856c77eb671,How much was my ESR in the most recent test?,LATEST_VALUE,0.04427858000053675,2,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KEYWORD_ONLY,RET095,a5c02458-b9fe-4b00-9914-e856c77eb671,Can you find the latest FASTING BLOOD SUGAR result in my records?,LATEST_VALUE,0.0037076469998282846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET096,a5c02458-b9fe-4b00-9914-e856c77eb671,What did my latest test report for GAMMA GT?,LATEST_VALUE,0.0023876600007497473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET097,a5c02458-b9fe-4b00-9914-e856c77eb671,What is my latest GLOBULIN result?,LATEST_VALUE,0.0012197220003145048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET098,a5c02458-b9fe-4b00-9914-e856c77eb671,Can you tell me the most recent HAEMOGLOBIN value?,LATEST_VALUE,0.0028173559985589236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET099,a5c02458-b9fe-4b00-9914-e856c77eb671,What was my HBSAG on the latest report?,LATEST_VALUE,0.0015539969990641112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET100,a5c02458-b9fe-4b00-9914-e856c77eb671,Show my current HDL CHOLESTROL result.,LATEST_VALUE,0.0015718819995527156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET101,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the newest result recorded for HEMOGLOBIN?,LATEST_VALUE,0.043232494999756454,2,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KEYWORD_ONLY,RET102,a5c02458-b9fe-4b00-9914-e856c77eb671,Give me my most recent INDIRECT BILIRUBIN reading.,LATEST_VALUE,0.004153667001446593,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET103,a5c02458-b9fe-4b00-9914-e856c77eb671,What does my latest report show for LDL CHOLESTROL?,LATEST_VALUE,0.002402178000920685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET104,a5c02458-b9fe-4b00-9914-e856c77eb671,I want to know my latest LYMPHOCYTES value.,LATEST_VALUE,0.04274326199993084,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET105,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the latest recorded MCH?,LATEST_VALUE,0.042624096999134053,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET106,a5c02458-b9fe-4b00-9914-e856c77eb671,How much was my MCHC in the most recent test?,LATEST_VALUE,0.04595530299957318,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET107,a5c02458-b9fe-4b00-9914-e856c77eb671,Can you find the latest MCV result in my records?,LATEST_VALUE,0.043774632998974994,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET108,a5c02458-b9fe-4b00-9914-e856c77eb671,What did my latest test report for MONOCYTES?,LATEST_VALUE,0.04290141700039385,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET109,a5c02458-b9fe-4b00-9914-e856c77eb671,What is my latest NEUTROPHILS result?,LATEST_VALUE,0.04271648699977959,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET110,a5c02458-b9fe-4b00-9914-e856c77eb671,Can you tell me the most recent PACKED CELL VOLUME value?,LATEST_VALUE,0.12858716099981393,6,1.0,0.6666666666666666,0.6,1.0,2.0,3.0,1.0,1.0,1.0,1.0
KEYWORD_ONLY,RET111,a5c02458-b9fe-4b00-9914-e856c77eb671,What was my PCV on the latest report?,LATEST_VALUE,0.0022809799993410707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET112,a5c02458-b9fe-4b00-9914-e856c77eb671,Show my current PLATELET COUNT result.,LATEST_VALUE,0.08323405600094702,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET113,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the newest result recorded for RBC COUNT?,LATEST_VALUE,0.08401288099958037,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET114,a5c02458-b9fe-4b00-9914-e856c77eb671,Give me my most recent RBC”S COUNT reading.,LATEST_VALUE,0.08687606700004835,6,1.0,0.6666666666666666,0.4,1.0,2.0,2.0,1.0,1.0,1.0,1.0
KEYWORD_ONLY,RET115,a5c02458-b9fe-4b00-9914-e856c77eb671,What does my latest report show for RH TYPING?,LATEST_VALUE,0.002751586000158568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET116,a5c02458-b9fe-4b00-9914-e856c77eb671,I want to know my latest SERUM ALBUMIN value.,LATEST_VALUE,0.002902176998759387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET117,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the latest recorded SERUM ALKALINE PHOSPHATE?,LATEST_VALUE,0.0024450279997836333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET118,a5c02458-b9fe-4b00-9914-e856c77eb671,How much was my SERUM CHLORIDES in the most recent test?,LATEST_VALUE,0.003918456000974402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET119,a5c02458-b9fe-4b00-9914-e856c77eb671,Can you find the latest SERUM POTASSIUM result in my records?,LATEST_VALUE,0.0038187930003914516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET120,a5c02458-b9fe-4b00-9914-e856c77eb671,What did my latest test report for SERUM SODIUM?,LATEST_VALUE,0.003245989999413723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET121,a5c02458-b9fe-4b00-9914-e856c77eb671,What is my latest SERUM TOTAL PROTEIN result?,LATEST_VALUE,0.04318348800006788,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET122,a5c02458-b9fe-4b00-9914-e856c77eb671,Can you tell me the most recent SGOT(AST) value?,LATEST_VALUE,0.004189067998595419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET123,a5c02458-b9fe-4b00-9914-e856c77eb671,What was my SGPT(ALT) on the latest report?,LATEST_VALUE,0.0025246420009352732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET124,a5c02458-b9fe-4b00-9914-e856c77eb671,Show my current T.CHOL/HDL RATIO result.,LATEST_VALUE,0.0023998460001166677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET125,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the newest result recorded for THYROXINE (T4)?,LATEST_VALUE,0.002440118001686642,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET126,a5c02458-b9fe-4b00-9914-e856c77eb671,Give me my most recent TOTAL BILIRUBIN reading.,LATEST_VALUE,0.045694436001213035,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET127,a5c02458-b9fe-4b00-9914-e856c77eb671,What does my latest report show for TOTAL CHOLESTROL?,LATEST_VALUE,0.045616649998919456,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET128,a5c02458-b9fe-4b00-9914-e856c77eb671,I want to know my latest TOTAL COUNT value.,LATEST_VALUE,0.0868352519992186,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET129,a5c02458-b9fe-4b00-9914-e856c77eb671,What is the latest recorded TRIGLYCERIDES?,LATEST_VALUE,0.0028328099997452227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET130,a5c02458-b9fe-4b00-9914-e856c77eb671,How much was my TRIIODOTHYRONINE (T3) in the most recent test?,LATEST_VALUE,0.0028214489993843017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET131,a5c02458-b9fe-4b00-9914-e856c77eb671,Can you find the latest TSH result in my records?,LATEST_VALUE,0.002732533001108095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET132,a5c02458-b9fe-4b00-9914-e856c77eb671,What did my latest test report for VLDL CHOLESTROL?,LATEST_VALUE,0.0027422800012573134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET133,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What is my latest BASOPHILS result?,LATEST_VALUE,0.0423829890005436,6,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.2
KEYWORD_ONLY,RET134,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Can you tell me the most recent EOSINOPHILS value?,LATEST_VALUE,0.045157950999055174,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
KEYWORD_ONLY,RET135,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What was my HAEMOGLOBIN on the latest report?,LATEST_VALUE,0.044474558999354485,6,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
KEYWORD_ONLY,RET136,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Show my current LYMPHOCYTES result.,LATEST_VALUE,0.042776207001224975,6,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
KEYWORD_ONLY,RET137,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What is the newest result recorded for MCH.?,LATEST_VALUE,0.0029759839999314863,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
KEYWORD_ONLY,RET138,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Give me my most recent MCHC. reading.,LATEST_VALUE,0.04305084399857151,6,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.25
KEYWORD_ONLY,RET139,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What does my latest report show for MCV?,LATEST_VALUE,0.043226129999311524,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
KEYWORD_ONLY,RET140,f5698963-3aab-4d82-8c5d-c1c2f52730c3,I want to know my latest MONOCYTES value.,LATEST_VALUE,0.045354103998761275,6,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333
KEYWORD_ONLY,RET141,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What is the latest recorded NEUTROPHILS?,LATEST_VALUE,0.04358137500094017,6,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
KEYWORD_ONLY,RET142,f5698963-3aab-4d82-8c5d-c1c2f52730c3,How much was my PCV in the most recent test?,LATEST_VALUE,0.04707243499979086,6,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.5
KEYWORD_ONLY,RET143,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Can you find the latest PLATELET COUNT result in my records?,LATEST_VALUE,0.04516773500108684,16,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.2
KEYWORD_ONLY,RET144,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What did my latest test report for RBC COUNT?,LATEST_VALUE,0.044438210999942385,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
KEYWORD_ONLY,RET145,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What is my latest SERUM CREATININE result?,LATEST_VALUE,0.08430978800060984,13,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KEYWORD_ONLY,RET146,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Can you tell me the most recent SERUM URIC ACID value?,LATEST_VALUE,0.1296972679992905,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
KEYWORD_ONLY,RET147,f5698963-3aab-4d82-8c5d-c1c2f52730c3,What was my THYROID STIMULATING HORMONE ( TSH) on the latest report?,LATEST_VALUE,0.17036297300001024,20,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.2
KEYWORD_ONLY,RET148,f5698963-3aab-4d82-8c5d-c1c2f52730c3,Show my current TOTAL COUNT result.,LATEST_VALUE,0.04403517700120574,16,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.25
KEYWORD_ONLY,RET149,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,How has my MCH changed over time?,TREND,0.003993137001089053,9,1.0,0.3333333333333333,0.4,0.5,0.5,1.0,1.0,1.0,1.0,1.0
KEYWORD_ONLY,RET150,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What trend do you see in my MCHC results?,TREND,0.04362634900098783,6,1.0,0.3333333333333333,0.6,0.5,0.5,1.5,1.0,1.0,1.0,1.0
KEYWORD_ONLY,RET151,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Has my MCV increased or decreased across my reports?,TREND,0.0043097560010210145,6,1.0,0.6666666666666666,0.6,0.5,1.0,1.5,1.0,1.0,1.0,1.0
KEYWORD_ONLY,RET152,2a02f095-d81d-4534-933d-92603970be06,Compare my ALBUMIN/GLOBULIN RATIO results over time.,TREND,0.0038160700005391845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET153,2a02f095-d81d-4534-933d-92603970be06,Is my DIRECT BILIRUBIN going up or down?,TREND,0.0020005110000056447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET154,2a02f095-d81d-4534-933d-92603970be06,What has happened to my GAMMA GT across the recorded dates?,TREND,0.002891914999054279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET155,2a02f095-d81d-4534-933d-92603970be06,Show me the progression of my GLOBULIN.,TREND,0.0010324089998903219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYWORD_ONLY,RET156,2a02f095-d81d-4534-933d-92603970be06,How has my INDIRECT BILIRUBIN changed over time?,TREND,0.0034266829989064718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
